Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-04-2021,20.8,27.8,24.1,81.0,29.8,3.9,4.0,260.0,2.0,W 
02-04-2021,20.4,30.4,25.0,74.0,0,4.2,6.0,330.0,2.0,W 
03-04-2021,21,24.8,22.8,85.0,1.8,5.1,5.0,260.0,3.0,W 
04-04-2021,19.7,29.8,24.0,78.0,1.2,0.1,8.0,270.0,3.0,W 
05-04-2021,20.4,28.4,24.1,78.0,-,6.7,6.0,270.0,3.0,W 
06-04-2021,20.8,30.0,24.7,73.0,0.2,3.2,5.0,230.0,3.0,W 
07-04-2021,22.4,28.6,24.4,74.0,-,7.6,6.0,300.0,3.0,W 
08-04-2021,21,30.0,24.6,63.0,-,3.6,8.0,280.0,5.0,W 
09-04-2021,20.4,30.0,23.9,76.0,0,7.9,5.0,280.0,2.0,W 
10-04-2021,-,30.6,24.8,78.0,3.8,9.1,6.0,330.0,3.0,W 
11-04-2021,21.6,31.0,24.1,79.0,0,8.2,3.0,240.0,2.0,SE
12-04-2021,19.8,30.4,23.5,79.0,3.4,4.2,3.0,270.0,1.0,W 
13-04-2021,20.2,30.0,22.9,81.0,1.2,5.5,4.0,220.0,2.0,SE
14-04-2021,21.6,28.6,22.1,91.0,5.8,5.5,3.0,360.0,1.0,C 
15-04-2021,19.4,27.0,21.2,90.0,23.6,0.0,2.0,210.0,1.0,C 
16-04-2021,19.8,28.8,23.1,86.0,35.1,4.6,3.0,150.0,1.0,C 
17-04-2021,18,31.0,24.2,73.0,17.2,5.6,5.0,140.0,2.0,SE
18-04-2021,19.8,31.0,24.0,79.0,-,8.3,5.0,30.0,2.0,C 
19-04-2021,21.2,31.0,24.1,80.0,17.5,4.8,4.0,150.0,2.0,SE
20-04-2021,19.2,30.4,23.7,74.0,25.6,6.8,2.0,150.0,1.0,C 
21-04-2021,18.2,31.0,23.5,66.0,0,7.6,4.0,140.0,2.0,SE
22-04-2021,18.6,30.4,23.6,64.0,0,7.4,4.0,270.0,2.0,W 
23-04-2021,18.8,30.8,23.9,76.0,0,9.3,5.0,270.0,2.0,NW
24-04-2021,19.2,30.4,23.7,72.0,-,9.2,3.0,310.0,2.0,SE
25-04-2021,19.4,28.6,23.7,76.0,0.8,9.4,4.0,240.0,1.0,C 
26-04-2021,20.1,30.6,24.2,73.0,0,5.5,3.0,60.0,1.0,C 
27-04-2021,19.8,31.0,24.2,75.0,1,6.4,5.0,140.0,3.0,SE
28-04-2021,21.4,29.8,23.5,82.0,5,7.6,2.0,150.0,1.0,C 
29-04-2021,21.2,28.0,23.8,81.0,4.2,3.4,2.0,120.0,0.0,C 
30-04-2021,20.8,28.2,22.9,84.0,-,4.6,3.0,340.0,0.0,C 
