Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-10-2021,21.4,31.2,25.2,75.0,6,7.1,2.0,120.0,1.0,C 
02-10-2021,21.4,29.6,24.8,74.0,0,5.2,3.0,200.0,1.0,C 
03-10-2021,20.4,29.5,24.0,76.0,-,5.7,2.0,240.0,1.0,C 
04-10-2021,21.2,29.2,24.2,80.0,2.7,5.3,5.0,250.0,1.0,C 
05-10-2021,19.4,31.4,24.4,72.0,0.4,3.4,3.0,280.0,2.0,SW
06-10-2021,19.3,30.4,24.5,77.0,0.3,8.8,4.0,240.0,2.0,E 
07-10-2021,21.0,29.7,24.7,68.0,0,7.8,4.0,260.0,2.0,SW
08-10-2021,20.6,28.6,24.0,76.0,-,5.7,3.0,203.0,1.0,C 
09-10-2021,20.4,30.2,24.6,75.0,1.2,3.8,3.0,110.0,1.0,C 
10-10-2021,19.8,31.8,24.5,70.0,8888,5.9,5.0,100.0,2.0,E 
11-10-2021,19.8,30.4,23.5,75.0,0,6.6,4.0,100.0,2.0,E 
12-10-2021,19.6,32.2,25.0,64.0,8888,4.4,5.0,80.0,2.0,C 
13-10-2021,19.8,29.2,24.5,70.0,-,7.6,2.0,100.0,1.0,C 
14-10-2021,20.6,31.0,24.2,76.0,8888,2.7,3.0,140.0,1.0,C 
15-10-2021,21.0,29.6,24.1,78.0,3.4,4.5,3.0,110.0,2.0,E 
16-10-2021,20.8,30.0,24.7,78.0,0,1.5,3.0,170.0,1.0,E 
17-10-2021,20.0,30.8,24.5,80.0,38.5,1.2,4.0,110.0,1.0,C 
18-10-2021,20.8,24.8,21.9,92.0,0.8,1.0,2.0,290.0,0.0,C 
19-10-2021,18.8,28.8,21.6,93.0,10.2,0.0,4.0,240.0,1.0,C 
20-10-2021,19.2,30.5,24.0,80.0,48.8,3.2,5.0,110.0,2.0,E 
21-10-2021,21.0,30.6,24.3,80.0,0.6,6.5,2.0,210.0,1.0,SW
22-10-2021,19.6,30.6,24.0,81.0,24,6.4,4.0,110.0,1.0,C 
23-10-2021,20.0,30.0,24.0,76.0,1,6.1,2.0,70.0,1.0,E 
24-10-2021,20.4,29.8,24.2,78.0,0,4.2,5.0,140.0,2.0,W 
25-10-2021,21.2,30.5,24.3,80.0,2.9,7.0,3.0,280.0,1.0,C 
26-10-2021,20.0,30.2,24.0,79.0,0,5.3,4.0,260.0,1.0,W 
27-10-2021,20.2,29.0,23.1,87.0,5.3,6.2,4.0,256.0,1.0,C 
28-10-2021,20.2,27.8,23.1,88.0,22.4,2.3,2.0,315.0,1.0,C 
29-10-2021,19.8,28.2,22.7,86.0,7.4,2.5,3.0,150.0,1.0,C 
30-10-2021,19.4,29.4,22.9,83.0,33.8,3.4,2.0,120.0,1.0,C 
31-10-2021,20.8,30.2,22.8,90.0,8.7,2.7,3.0,30.0,1.0,C 
