Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-11-2021,20.4,27.6,22.5,91.0,20.9,4.3,3.0,278.0,1.0,C 
02-11-2021,20,29.8,23.0,84.0,10.6,2.8,4.0,16.0,1.0,C 
03-11-2021,19.7,28.4,23.2,86.0,65.6,4.7,3.0,258.0,1.0,C 
04-11-2021,21.2,30.6,23.4,88.0,27.7,4.1,4.0,330.0,1.0,C 
05-11-2021,20.2,29.6,23.9,84.0,18.2,4.7,2.0,210.0,0.0,C 
06-11-2021,20.6,29.2,23.7,86.0,5,4.3,3.0,140.0,1.0,C 
07-11-2021,21.2,27.6,23.0,86.0,0,5.5,2.0,130.0,0.0,C 
08-11-2021,19.8,27.8,22.6,88.0,11,1.4,4.0,280.0,1.0,C 
09-11-2021,19.8,29.8,23.6,81.0,12.8,1.9,4.0,190.0,1.0,C 
10-11-2021,21.3,29.0,23.3,88.0,34.4,4.3,2.0,240.0,1.0,C 
11-11-2021,21,26.4,23.6,74.0,38.5,2.1,2.0,280.0,1.0,W 
12-11-2021,20.2,28.0,22.2,88.0,0.3,0.0,2.0,160.0,0.0,C 
13-11-2021,20,28.2,22.3,90.0,16.4,0.2,3.0,220.0,1.0,C 
14-11-2021,-,29.4,23.8,81.0,44.2,2.3,3.0,250.0,1.0,C 
15-11-2021,20.4,25.7,22.2,90.0,8.8,2.8,2.0,230.0,0.0,C 
16-11-2021,20.6,28.6,23.5,84.0,16.1,0.1,4.0,300.0,1.0,C 
17-11-2021,20,30.3,23.6,82.0,3.7,1.7,4.0,220.0,1.0,C 
18-11-2021,21.2,30.2,24.1,81.0,1.8,6.2,3.0,250.0,1.0,C 
19-11-2021,21.2,25.4,22.2,92.0,4.7,5.6,3.0,300.0,1.0,C 
20-11-2021,20.4,29.4,24.0,75.0,30.3,0.0,5.0,270.0,2.0,W 
21-11-2021,20.7,30.8,24.6,74.0,-,3.6,3.0,270.0,2.0,W 
22-11-2021,20.7,30.2,25.5,73.0,-,5.7,3.0,280.0,2.0,W 
23-11-2021,20.7,29.4,24.8,74.0,8888,4.8,4.0,240.0,2.0,W 
24-11-2021,21.6,27.0,23.7,80.0,8888,2.2,3.0,260.0,1.0,W 
25-11-2021,21,30.6,24.1,72.0,0,0.7,4.0,120.0,2.0,W 
26-11-2021,21.4,29.6,23.8,86.0,20,6.7,3.0,260.0,1.0,C 
27-11-2021,20.4,29.2,23.3,83.0,3.6,4.2,4.0,250.0,1.0,C 
28-11-2021,19.8,28.0,22.5,84.0,33.8,5.0,3.0,250.0,2.0,W 
29-11-2021,19.1,30.5,23.0,84.0,9,2.6,3.0,260.0,1.0,C 
30-11-2021,19.6,29.0,24.0,79.0,16.9,7.5,3.0,260.0,1.0,C 
