Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-02-2023,21.3,27.6,23.4,80.0,2.2,2.7,4.0,240.0,1.0,C 
02-02-2023,21.2,27.2,23.6,78.0,2.9,0.5,5.0,220.0,2.0,W 
03-02-2023,21.0,26.6,23.1,80.0,0.7,0.0,5.0,200.0,1.0,W 
04-02-2023,21.0,28.4,24.2,72.0,-,0.0,4.0,250.0,1.0,W 
05-02-2023,20.6,30.2,24.5,62.0,8888,2.3,3.0,220.0,1.0,C 
06-02-2023,21.7,29.4,24.2,68.0,1.2,4.1,6.0,220.0,2.0,W 
07-02-2023,21.6,29.6,24.7,71.0,0.5,3.7,4.0,250.0,2.0,SW
08-02-2023,21.2,28.0,23.8,78.0,0,5.7,5.0,280.0,2.0,W 
09-02-2023,21.6,28.0,23.4,72.0,0,1.5,5.0,260.0,2.0,W 
10-02-2023,21.0,27.0,23.1,81.0,1.5,1.7,4.0,240.0,1.0,C 
11-02-2023,21.0,25.6,22.7,83.0,4.6,3.4,3.0,100.0,1.0,C 
12-02-2023,20.0,24.4,21.3,91.0,15.2,0.2,3.0,240.0,1.0,C 
13-02-2023,20.2,28.0,23.4,76.0,16,0.0,6.0,220.0,2.0,SW
14-02-2023,20.8,25.6,22.4,85.0,3,2.5,5.0,230.0,2.0,W 
15-02-2023,20.5,28.2,23.9,74.0,5.3,0.8,4.0,240.0,2.0,SW
16-02-2023,20.2,27.2,22.9,81.0,7.5,4.1,6.0,230.0,1.0,C 
17-02-2023,21.3,28.2,23.9,80.0,1.4,3.6,5.0,270.0,1.0,C 
18-02-2023,21.8,29.8,24.1,76.0,8888,3.6,4.0,250.0,1.0,C 
19-02-2023,20.4,30.2,24.2,78.0,1.8,5.0,3.0,230.0,1.0,W 
20-02-2023,20.6,28.2,23.8,77.0,8888,8.5,4.0,230.0,1.0,W 
21-02-2023,21.6,29.0,23.9,78.0,2.1,5.3,5.0,280.0,1.0,W 
22-02-2023,21.2,26.8,23.3,82.0,8888,3.8,4.0,250.0,2.0,SW
23-02-2023,21.2,27.6,23.4,82.0,0,1.9,3.0,240.0,2.0,SW
24-02-2023,20.4,24.9,21.8,92.0,10.5,4.1,4.0,170.0,0.0,C 
25-02-2023,20.4,25.4,22.2,88.0,7.4,0.3,6.0,70.0,2.0,E 
26-02-2023,19.8,26.4,22.4,86.0,8.8,0.2,5.0,110.0,2.0,E 
27-02-2023,20.4,24.8,21.9,88.0,16.2,1.4,5.0,120.0,2.0,E 
28-02-2023,20.6,26.8,22.7,84.0,2.3,0.0,4.0,110.0,1.0,C 
