Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-11-2023,21,31.4,26.4,68.0,-,6.7,3.0,100.0,1.0,C 
02-11-2023,21.8,31.8,25.4,75.0,0,5.8,3.0,98.0,1.0,C 
03-11-2023,21.6,30.8,25.0,78.0,9.9,5.7,3.0,170.0,1.0,C 
04-11-2023,22,33.0,25.9,74.0,4.3,4.0,3.0,90.0,0.0,C 
05-11-2023,22.2,28.4,24.5,82.0,1,7.2,2.0,240.0,0.0,C 
06-11-2023,20.8,30.6,25.9,73.0,1.9,1.9,3.0,290.0,1.0,C 
07-11-2023,21.6,31.4,26.5,72.0,0,5.6,3.0,210.0,1.0,C 
08-11-2023,21.6,32.6,26.9,71.0,0,5.2,3.0,230.0,0.0,C 
09-11-2023,22.2,32.2,26.6,71.0,0,8.8,3.0,111.0,1.0,C 
10-11-2023,22.4,31.6,26.0,72.0,-,5.5,3.0,100.0,1.0,C 
11-11-2023,22.2,30.4,24.2,85.0,8888,3.1,5.0,110.0,1.0,C 
12-11-2023,21.4,29.8,23.6,85.0,63.3,3.2,2.0,220.0,0.0,C 
13-11-2023,20.2,31.2,25.4,77.0,19.6,2.8,4.0,300.0,1.0,C 
14-11-2023,20.4,30.8,25.1,80.0,2.7,4.9,3.0,220.0,1.0,C 
15-11-2023,22,28.8,23.6,82.0,6.6,4.5,3.0,270.0,0.0,C 
16-11-2023,20.6,31.0,24.5,78.0,0,0.7,4.0,71.0,1.0,C 
17-11-2023,20.6,31.4,24.9,82.0,0.5,4.1,4.0,40.0,1.0,C 
18-11-2023,-,32.8,25.1,77.0,10.3,3.7,3.0,175.0,0.0,C 
19-11-2023,20,32.6,26.0,65.0,2,6.4,2.0,250.0,0.0,C 
20-11-2023,20,32.2,26.1,71.0,-,7.6,3.0,100.0,0.0,C 
21-11-2023,20.2,31.0,25.5,77.0,4.2,6.1,2.0,100.0,0.0,C 
22-11-2023,21,31.4,26.2,73.0,4.5,5.4,3.0,290.0,1.0,C 
23-11-2023,22.4,29.2,24.8,78.0,8888,4.3,3.0,260.0,1.0,C 
24-11-2023,21.2,29.8,24.6,81.0,0.2,0.0,2.0,248.0,0.0,C 
25-11-2023,21.2,26.2,22.9,85.0,5.5,3.0,2.0,300.0,0.0,C 
26-11-2023,20,31.0,23.7,80.0,7.2,0.0,3.0,240.0,0.0,C 
27-11-2023,19.2,27.2,23.5,85.0,54.3,3.2,2.0,250.0,0.0,C 
28-11-2023,21,28.4,22.6,90.0,7.7,0.3,2.0,300.0,0.0,C 
29-11-2023,19.8,30.6,25.1,78.0,33.6,2.7,4.0,240.0,1.0,C 
30-11-2023,19.4,30.6,24.3,84.0,-,4.5,2.0,70.0,0.0,C 
