Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-06-2023,20.4,30.4,24.5,71.0,0,8.3,4.0,250.0,1.0,NE
02-06-2023,20.2,31.4,25.1,72.0,0,8.0,4.0,102.0,1.0,C 
03-06-2023,20.4,30.8,25.7,74.0,0,7.7,3.0,118.0,1.0,C 
04-06-2023,20.2,30.6,25.0,78.0,4.4,7.8,3.0,210.0,1.0,C 
05-06-2023,21.8,30.2,24.9,78.0,0,7.1,4.0,236.0,0.0,C 
06-06-2023,21.8,27.2,24.0,84.0,13.5,4.6,2.0,220.0,0.0,C 
07-06-2023,20.2,29.9,24.5,78.0,6.6,0.3,4.0,60.0,1.0,C 
08-06-2023,20.4,30.0,24.5,76.0,8888,6.2,2.0,300.0,0.0,C 
09-06-2023,19.2,29.8,23.8,74.0,1,3.3,2.0,70.0,0.0,C 
10-06-2023,19.6,30.2,24.0,72.0,0,5.6,3.0,246.0,1.0,C 
11-06-2023,18.4,30.6,23.4,70.0,0,7.8,2.0,10.0,1.0,C 
12-06-2023,18.5,29.4,24.0,80.0,0,7.5,2.0,90.0,1.0,C 
13-06-2023,20.0,30.8,24.5,78.0,5.4,6.2,2.0,92.0,0.0,C 
14-06-2023,20.4,29.4,24.5,78.0,0,6.2,2.0,140.0,1.0,C 
15-06-2023,20.2,29.8,24.4,78.0,0,4.7,3.0,110.0,0.0,C 
16-06-2023,20.4,26.6,21.7,89.0,4.7,5.9,1.0,21.0,0.0,C 
17-06-2023,20.0,27.2,23.5,79.0,8.8,1.3,3.0,260.0,0.0,C 
18-06-2023,20.4,29.2,23.7,79.0,0,2.9,3.0,300.0,0.0,C 
19-06-2023,20.2,29.0,23.6,86.0,8888,5.8,6.0,250.0,1.0,C 
20-06-2023,20.0,29.6,23.9,79.0,4.6,4.0,2.0,210.0,0.0,C 
21-06-2023,21.6,31.0,24.5,78.0,0,6.9,3.0,110.0,0.0,C 
22-06-2023,19.8,30.4,24.2,76.0,34,6.4,3.0,270.0,1.0,C 
23-06-2023,20.8,30.6,24.3,78.0,0,7.9,2.0,230.0,0.0,C 
24-06-2023,20.6,30.4,24.9,77.0,0.2,8.0,3.0,220.0,0.0,C 
25-06-2023,21.6,31.0,25.1,76.0,0,6.8,3.0,251.0,0.0,C 
26-06-2023,20.4,30.5,24.1,74.0,0,6.6,4.0,260.0,1.0,C 
27-06-2023,20.2,30.6,24.0,79.0,-,8.0,2.0,45.0,0.0,C 
28-06-2023,20.0,30.0,23.6,83.0,2.6,5.9,4.0,55.0,1.0,C 
29-06-2023,20.0,31.0,24.2,77.0,4,6.9,4.0,131.0,1.0,C 
30-06-2023,20.0,30.0,24.0,75.0,8888,7.4,3.0,70.0,0.0,C 
