Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-05-2023,21.8,30.0,25.0,82.0,29.8,7.6,4.0,240.0,1.0,C 
02-05-2023,22.0,30.2,25.0,82.0,8888,7.3,4.0,243.0,1.0,C 
03-05-2023,22.0,29.4,24.6,83.0,2.4,4.0,3.0,70.0,0.0,C 
04-05-2023,20.4,28.0,24.2,86.0,54.8,5.0,3.0,240.0,1.0,C 
05-05-2023,21.8,29.8,24.2,87.0,12.2,3.1,3.0,130.0,0.0,C 
06-05-2023,21.0,28.8,23.8,88.0,60.8,5.4,2.0,248.0,0.0,C 
07-05-2023,21.0,30.4,24.1,84.0,12.2,1.6,2.0,208.0,0.0,C 
08-05-2023,21.2,29.4,23.8,84.0,23,4.2,3.0,56.0,0.0,C 
09-05-2023,21.2,29.4,24.6,82.0,22.9,2.2,2.0,66.0,0.0,C 
10-05-2023,15.5,30.4,24.0,80.0,2,4.1,2.0,200.0,0.0,C 
11-05-2023,22.0,29.4,24.5,84.0,0,6.8,2.0,70.0,0.0,C 
12-05-2023,22.0,31.6,25.9,72.0,0.8,3.2,5.0,92.0,1.0,C 
13-05-2023,20.2,30.6,24.3,83.0,0,7.0,2.0,262.0,0.0,C 
14-05-2023,19.0,31.5,24.6,67.0,42.4,5.4,5.0,97.0,1.0,C 
15-05-2023,15.4,30.2,23.7,73.0,0,8.3,3.0,230.0,1.0,C 
16-05-2023,19.8,30.8,24.6,75.0,0,7.9,3.0,255.0,0.0,C 
17-05-2023,21.0,31.2,24.8,73.0,-,8.3,6.0,233.0,1.0,C 
18-05-2023,20.8,29.2,24.6,78.0,8888,7.8,3.0,220.0,1.0,C 
19-05-2023,21.8,30.0,24.7,80.0,0,5.9,4.0,86.0,1.0,C 
20-05-2023,21.5,30.8,25.0,78.0,0,6.4,2.0,200.0,1.0,C 
21-05-2023,21.8,29.8,24.4,80.0,1,5.8,3.0,218.0,0.0,C 
22-05-2023,20.0,30.8,24.0,75.0,4.2,5.1,2.0,40.0,1.0,C 
23-05-2023,20.2,30.6,24.3,76.0,0,7.1,4.0,270.0,1.0,C 
24-05-2023,20.2,29.6,24.9,76.0,0,6.3,3.0,306.0,1.0,C 
25-05-2023,21.2,33.4,25.1,71.0,8888,5.9,2.0,40.0,0.0,C 
26-05-2023,19.2,30.8,25.0,70.0,8888,7.2,3.0,77.0,1.0,C 
27-05-2023,19.4,31.0,24.3,72.0,8888,6.0,3.0,220.0,0.0,C 
28-05-2023,19.4,30.2,25.0,71.0,8888,7.8,3.0,220.0,1.0,C 
29-05-2023,21.8,30.4,25.5,74.0,-,6.6,3.0,250.0,1.0,C 
30-05-2023,21.8,31.0,25.7,69.0,0,5.9,2.0,250.0,1.0,C 
31-05-2023,20.2,31.0,25.7,67.0,-,6.4,3.0,208.0,1.0,C 
