Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-03-2023,19.9,27.0,22.3,83.0,0.3,3.5,4.0,220.0,1.0,C 
02-03-2023,-,24.6,21.1,90.0,8.4,3.5,5.0,150.0,1.0,C 
03-03-2023,20.6,29.4,23.8,72.0,6.4,0.0,5.0,290.0,2.0,W 
04-03-2023,20.4,27.4,23.2,78.0,1,5.8,4.0,290.0,1.0,C 
05-03-2023,20.5,29.2,23.6,75.0,-,4.5,4.0,290.0,1.0,C 
06-03-2023,20,30.6,24.3,73.0,-,6.4,4.0,320.0,1.0,C 
07-03-2023,20,30.8,24.6,73.0,-,7.0,6.0,250.0,2.0,W 
08-03-2023,21.8,30.4,25.0,72.0,0,8.9,3.0,270.0,1.0,C 
09-03-2023,22,30.0,24.8,76.0,-,7.2,4.0,240.0,1.0,C 
10-03-2023,21,28.2,23.0,84.0,0.2,4.7,2.0,120.0,0.0,C 
11-03-2023,18.6,30.4,23.3,77.0,13.2,3.0,2.0,60.0,1.0,C 
12-03-2023,18.6,30.2,24.2,76.0,0,6.3,3.0,220.0,1.0,C 
13-03-2023,19.4,32.0,24.3,67.0,0.6,6.0,3.0,60.0,1.0,C 
14-03-2023,19.4,29.6,24.1,75.0,0,7.5,4.0,200.0,1.0,C 
15-03-2023,19,27.5,22.8,88.0,5.7,5.2,3.0,210.0,0.0,C 
16-03-2023,19.4,28.6,23.4,82.0,4.9,0.8,3.0,230.0,1.0,C 
17-03-2023,20,29.6,22.8,84.0,0,4.8,2.0,90.0,0.0,C 
18-03-2023,19,30.0,23.3,81.0,58.2,4.5,3.0,230.0,0.0,C 
19-03-2023,18.4,29.4,23.7,84.0,1,4.2,2.0,208.0,1.0,C 
20-03-2023,20,28.6,22.4,86.0,15.7,4.1,2.0,80.0,0.0,C 
21-03-2023,19.6,29.0,23.5,83.0,15.7,2.9,3.0,110.0,1.0,C 
22-03-2023,19.4,29.4,24.4,86.0,22.4,4.7,2.0,70.0,0.0,C 
23-03-2023,21.8,29.2,24.7,83.0,4.6,2.9,3.0,130.0,1.0,C 
24-03-2023,21.8,30.4,24.7,79.0,1.6,1.9,4.0,120.0,1.0,C 
25-03-2023,21.8,29.6,23.7,86.0,3.2,6.0,3.0,286.0,0.0,C 
26-03-2023,20.5,31.4,23.5,83.0,6.4,4.6,6.0,160.0,1.0,C 
27-03-2023,20,28.2,23.2,86.0,10.7,6.4,3.0,210.0,1.0,C 
28-03-2023,20,29.0,23.8,82.0,11.4,1.3,4.0,270.0,1.0,C 
29-03-2023,20.8,30.0,24.3,77.0,0,4.7,4.0,210.0,1.0,C 
30-03-2023,20.2,29.6,23.7,80.0,6,4.2,4.0,130.0,1.0,SW
31-03-2023,21.5,30.2,24.3,77.0,2.2,5.7,4.0,220.0,1.0,C 
