Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-12-2023,21.2,28.0,22.3,88.0,31,2.9,4.0,210.0,0.0,C 
02-12-2023,20.1,30.8,24.6,80.0,19.5,0.1,2.0,200.0,1.0,C 
03-12-2023,20.4,28.8,23.5,85.0,0.8,5.0,3.0,175.0,0.0,C 
04-12-2023,21.0,27.0,22.0,90.0,8,0.9,2.0,230.0,0.0,C 
05-12-2023,19.4,30.0,23.4,84.0,5.7,0.5,7.0,90.0,1.0,C 
06-12-2023,19.0,31.0,24.3,83.0,44.4,5.3,2.0,210.0,0.0,C 
07-12-2023,21.0,31.4,26.1,76.0,8.4,4.0,3.0,230.0,0.0,C 
08-12-2023,21.0,30.4,24.9,82.0,12.3,6.4,2.0,260.0,0.0,C 
09-12-2023,22.4,28.0,24.0,84.0,0.3,2.3,2.0,100.0,0.0,C 
10-12-2023,21.2,29.8,24.0,82.0,2,1.8,4.0,260.0,0.0,C 
11-12-2023,20.6,32.0,25.4,78.0,4,3.1,4.0,231.0,1.0,C 
12-12-2023,20.2,31.4,25.5,71.0,8.8,6.6,3.0,240.0,0.0,C 
13-12-2023,20.9,32.4,26.3,69.0,0,5.0,4.0,230.0,1.0,C 
14-12-2023,20.8,32.8,26.1,70.0,0.3,9.0,4.0,250.0,1.0,C 
15-12-2023,20.8,32.6,26.9,65.0,5.7,8.7,5.0,270.0,1.0,C 
16-12-2023,22.2,31.6,26.8,69.0,-,8.7,5.0,230.0,1.0,C 
17-12-2023,21.8,32.2,26.6,71.0,8888,9.0,3.0,250.0,1.0,C 
18-12-2023,23.2,31.8,25.8,74.0,2.2,7.3,5.0,260.0,1.0,C 
19-12-2023,21.6,31.8,26.0,62.0,9.9,5.6,3.0,250.0,0.0,C 
20-12-2023,20.0,32.6,25.6,57.0,-,9.0,4.0,230.0,1.0,C 
21-12-2023,19.0,31.8,26.1,60.0,0,9.1,4.0,190.0,1.0,C 
22-12-2023,18.8,31.0,26.0,67.0,-,9.0,2.0,250.0,0.0,C 
23-12-2023,21.0,30.6,25.6,76.0,0,6.3,2.0,289.0,0.0,C 
24-12-2023,21.2,30.6,25.2,77.0,2,4.5,4.0,240.0,1.0,C 
25-12-2023,21.4,28.8,23.0,88.0,57.7,4.8,2.0,260.0,0.0,C 
26-12-2023,20.2,28.6,24.3,82.0,85,3.0,4.0,280.0,1.0,C 
27-12-2023,20.6,29.8,24.3,82.0,8888,3.3,2.0,237.0,0.0,C 
28-12-2023,20.8,29.6,24.9,79.0,1.7,3.5,2.0,20.0,0.0,C 
29-12-2023,21.8,30.4,24.9,83.0,0.7,4.4,12.0,240.0,1.0,C 
30-12-2023,22.0,29.2,24.0,88.0,53,5.9,2.0,100.0,0.0,C 
31-12-2023,21.2,30.8,23.8,86.0,3,2.0,0.0,286.0,0.0,C 
