Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-04-2025,20.0,30.4,23.5,83.0,0.0,4.4,5.0,238.0,1.0,C
02-04-2025,20.0,29.6,23.5,86.0,2.5,4.4,5.0,270.0,1.0,C
03-04-2025,21.0,30.2,24.7,83.0,6.7,3.2,4.0,260.0,0.0,C
04-04-2025,21.4,30.2,24.6,85.0,29.5,1.7,3.0,300.0,1.0,C
05-04-2025,22.2,30.0,25.1,82.0,0.0,6.2,3.0,300.0,1.0,C
06-04-2025,20.4,29.4,23.3,88.0,11.0,4.0,2.0,320.0,0.0,C
07-04-2025,20.4,30.4,24.8,82.0,11.9,5.9,3.0,270.0,0.0,C
08-04-2025,19.8,29.6,23.9,83.0,1.0,6.4,3.0,250.0,1.0,C
09-04-2025,20.0,30.4,24.4,84.0,0.0,5.1,4.0,120.0,1.0,C
10-04-2025,21.4,29.4,24.1,85.0,7.7,5.1,4.0,130.0,0.0,C
11-04-2025,21.2,30.0,24.0,86.0,27.5,2.4,2.0,100.0,0.0,C
12-04-2025,21.0,27.0,23.2,93.0,18.0,4.7,2.0,70.0,0.0,C
13-04-2025,20.4,27.2,22.8,93.0,5.5,0.0,2.0,30.0,0.0,C
14-04-2025,20.4,30.4,24.3,83.0,37.4,0.0,4.0,280.0,1.0,C
15-04-2025,20.4,27.4,23.7,89.0,4.5,0.0,0.0,0.0,0.0,C
16-04-2025,20.4,31.8,25.1,77.0,9.5,0.0,2.0,240.0,0.0,C
17-04-2025,20.8,28.2,24.2,79.0,0.0,6.0,3.0,300.0,1.0,C
18-04-2025,21.4,28.2,23.8,85.0,22.0,3.0,3.0,257.0,0.0,C
19-04-2025,21.2,27.0,24.8,80.0,9.0,0.4,6.0,245.0,1.0,C
20-04-2025,21.2,31.2,25.1,79.0,0.0,6.2,3.0,260.0,1.0,C
21-04-2025,21.2,28.6,24.5,81.0,0.0,5.0,2.0,290.0,0.0,C
22-04-2025,21.0,30.6,24.6,78.0,8.5,1.9,4.0,280.0,1.0,C
23-04-2025,20.4,29.8,23.9,81.0,1.5,5.1,3.0,250.0,1.0,C
24-04-2025,20.4,29.6,24.3,82.0,1.0,6.1,4.0,270.0,0.0,C
25-04-2025,20.8,30.0,24.4,82.0,7.7,5.2,5.0,300.0,1.0,C
26-04-2025,20.6,29.8,25.0,81.0,6.0,5.1,3.0,285.0,1.0,C
27-04-2025,20.8,30.8,24.8,79.0,0.2,3.8,3.0,270.0,1.0,C
28-04-2025,21.0,31.4,24.9,76.0,0.0,7.3,3.0,200.0,0.0,C
29-04-2025,20.3,31.0,24.6,73.0,3.5,7.5,2.0,90.0,0.0,C
30-04-2025,19.4,30.6,23.8,73.0,1.0,6.0,4.0,260.0,0.0,C
