Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-05-2025,21.6,31.2,25.0,78.0,1.0,7.8,4.0,277.0,1.0,C
02-05-2025,19.8,31.2,24.5,74.0,1.2,7.5,5.0,229.0,1.0,C
03-05-2025,21.0,29.8,24.3,77.0,20.6,8.0,2.0,130.0,0.0,C
04-05-2025,21.0,27.4,23.8,89.0,0.7,3.7,1.0,50.0,0.0,C
05-05-2025,20.2,30.2,24.5,78.0,12.0,0.6,2.0,250.0,0.0,C
06-05-2025,20.2,31.4,24.7,79.0,1.5,7.3,2.0,30.0,0.0,C
07-05-2025,21.6,30.6,24.5,81.0,0.0,5.8,2.0,130.0,0.0,C
08-05-2025,21.0,30.6,24.3,85.0,18.7,3.2,3.0,120.0,0.0,C
09-05-2025,21.0,29.8,24.9,81.0,24.1,5.5,3.0,230.0,1.0,C
10-05-2025,22.0,31.0,25.3,79.0,0.0,4.0,3.0,40.0,0.0,C
11-05-2025,22.2,30.6,25.2,79.0,0.5,5.1,2.0,210.0,0.0,C
12-05-2025,21.8,31.2,25.5,74.0,0.0,6.4,4.0,270.0,1.0,C
13-05-2025,23.0,27.8,23.5,91.0,1.2,4.0,3.0,57.0,0.0,C
14-05-2025,20.4,29.4,23.3,85.0,4.7,0.9,3.0,60.0,0.0,C
15-05-2025,20.0,30.4,23.8,84.0,45.0,3.0,4.0,270.0,1.0,C
16-05-2025,20.0,30.6,24.2,86.0,37.8,4.6,3.0,250.0,0.0,C
17-05-2025,21.0,30.4,24.0,82.0,19.7,3.0,2.0,260.0,0.0,C
18-05-2025,20.8,30.2,24.4,82.0,20.2,5.2,3.0,290.0,0.0,C
19-05-2025,21.2,30.0,24.7,81.0,12.1,5.5,4.0,233.0,1.0,C
20-05-2025,21.4,29.8,25.4,73.0,0.8,6.6,2.0,289.0,0.0,C
21-05-2025,22.2,27.6,22.8,92.0,6.5,3.3,1.0,40.0,0.0,C
22-05-2025,21.4,26.2,22.9,92.0,18.2,0.0,0.0,0.0,0.0,C
23-05-2025,21.4,25.6,22.6,92.0,4.7,0.1,1.0,240.0,0.0,C
24-05-2025,20.8,27.4,23.8,87.0,51.6,0.9,1.0,270.0,0.0,C
25-05-2025,20.6,29.2,24.0,82.0,1.0,0.5,2.0,276.0,0.0,C
26-05-2025,21.2,28.4,24.1,83.0,8888.0,3.4,4.0,250.0,1.0,C
27-05-2025,22.0,31.2,26.1,67.0,0.0,2.3,3.0,280.0,1.0,C
28-05-2025,21.4,31.4,25.3,74.0,0.0,6.5,4.0,270.0,1.0,C
