Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2019-05-17,19.0,30.5,23.6,73.0,34.0,7.1,5.0,100.0,2.0,C 
2019-05-18,19.0,28.4,23.0,74.0,0.0,9.4,4.0,200.0,1.0,S 
2019-05-19,19.0,29.0,23.2,76.0,0.0,6.0,5.0,240.0,1.0,C 
2019-05-20,19.0,29.2,23.9,79.0,0.0,7.6,4.0,120.0,2.0,SE
2019-05-21,19.0,30.4,24.0,74.0,2.3,5.0,5.0,90.0,2.0,C 
2019-05-22,19.0,30.2,24.0,78.0,0.0,8.7,5.0,140.0,2.0,W 
2019-05-23,19.0,30.2,23.5,72.0,0.0,7.0,4.0,130.0,2.0,C 
2019-05-24,19.0,30.6,24.3,71.0,0.0,6.6,6.0,40.0,2.0,C 
2019-05-25,20.0,30.2,23.8,73.0,0.0,8.9,5.0,270.0,1.0,C 
2019-05-26,20.0,30.0,23.7,75.0,0.0,8.2,4.0,100.0,1.0,C 
2019-05-27,20.0,28.8,23.7,78.0,1.3,6.3,3.0,210.0,2.0,C 
2019-05-28,19.0,28.6,23.5,80.0,0.0,5.5,4.0,290.0,1.0,C 
2019-05-29,20.0,29.4,23.3,82.0,19.8,4.6,4.0,20.0,2.0,C 
2019-05-30,20.0,30.0,23.4,80.0,2.5,7.4,4.0,140.0,1.0,C 
2019-05-31,19.0,30.0,23.5,68.0,10.4,6.9,4.0,140.0,2.0,SE
2019-06-01,19.0,30.0,22.8,78.0,0.0,8.2,7.0,120.0,2.0,C 
2019-06-02,19.0,29.8,23.5,78.0,5.1,7.3,3.0,140.0,2.0,C 
2019-06-03,19.0,28.0,22.9,78.0,0.2,8.3,3.0,40.0,1.0,C 
2019-06-04,19.0,29.2,23.3,76.0,0.0,1.6,4.0,280.0,2.0,C 
2019-06-05,18.0,31.2,24.1,75.0,0.0,6.2,5.0,300.0,2.0,C 
2019-06-06,20.0,30.4,25.1,73.0,0.0,3.5,3.0,330.0,1.0,W 
2019-06-07,22.0,29.4,25.1,73.0,0.0,8.6,5.0,310.0,1.0,C 
2019-06-08,21.0,29.2,23.2,80.0,0.0,6.1,5.0,250.0,1.0,C 
2019-06-09,18.0,30.8,23.3,68.0,11.0,5.8,4.0,150.0,1.0,C 
2019-06-10,17.0,30.0,22.8,71.0,0.0,9.0,5.0,300.0,2.0,C 
2019-06-11,18.0,31.4,24.8,71.0,0.0,6.5,5.0,270.0,2.0,E 
2019-06-12,20.0,30.6,24.1,70.0,0.0,6.7,4.0,150.0,2.0,SE
2019-06-13,20.0,31.0,24.5,74.0,0.0,7.2,5.0,140.0,2.0,SE
2019-06-14,20.0,29.4,23.6,74.0,0.0,7.8,4.0,60.0,2.0,SE
2019-06-15,20.0,29.6,24.2,74.0,0.0,5.0,6.0,160.0,3.0,SE
2019-06-16,20.0,30.4,24.0,73.0,0.0,7.9,5.0,310.0,2.0,NW
2019-06-17,19.0,30.4,23.2,70.0,10.2,7.1,4.0,280.0,2.0,E 
2019-06-18,17.0,30.2,22.5,74.0,0.0,9.4,5.0,130.0,2.0,W 
2019-06-19,17.0,29.6,22.7,68.0,0.0,9.1,3.0,270.0,1.0,C 
2019-06-20,17.0,31.2,22.9,68.0,0.0,8.5,4.0,320.0,1.0,C 
2019-06-21,17.0,29.4,22.1,70.0,0.0,9.1,3.0,150.0,1.0,C 
2019-06-22,17.0,29.8,22.6,67.0,0.0,9.2,5.0,270.0,2.0,C 
2019-06-23,18.0,29.8,22.6,74.0,0.0,7.9,4.0,270.0,2.0,C 
2019-06-24,19.0,28.6,22.8,73.0,0.0,6.6,5.0,280.0,1.0,C 
2019-06-25,17.0,30.8,22.5,67.0,0.0,6.8,5.0,70.0,2.0,E 
2019-06-26,17.0,29.0,22.1,73.0,0.0,9.0,3.0,200.0,1.0,S 
2019-06-27,17.0,29.0,22.8,73.0,0.0,5.5,4.0,300.0,1.0,C 
2019-06-28,19.0,30.2,23.4,72.0,0.0,5.7,3.0,140.0,2.0,SE
2019-06-29,18.0,31.2,23.0,63.0,0.0,8.1,5.0,110.0,2.0,SE
2019-06-30,18.0,29.8,23.1,68.0,0.0,9.3,5.0,280.0,2.0,W 
2019-07-01,18.0,30.2,23.1,68.0,0.0,8.8,3.0,270.0,1.0,NW
2019-07-02,18.0,30.0,23.7,70.0,0.0,9.3,6.0,180.0,2.0,S 
2019-07-03,19.0,30.8,23.9,70.0,0.0,8.5,5.0,320.0,2.0,E 
2019-07-04,20.0,29.2,23.4,77.0,0.0,8.5,5.0,290.0,2.0,W 
2019-07-05,20.0,29.4,23.9,75.0,8.8,5.3,5.0,130.0,3.0,E 
2019-07-06,21.0,28.6,24.0,75.0,0.0,2.9,3.0,120.0,2.0,SE
2019-07-07,19.0,29.8,23.3,79.0,0.0,4.4,3.0,200.0,1.0,C 
2019-07-08,19.0,29.4,22.9,77.0,3.8,6.2,4.0,120.0,2.0,SE
2019-07-09,19.0,29.6,23.2,74.0,0.8,5.8,4.0,100.0,2.0,E 
2019-07-10,18.0,29.6,22.7,71.0,0.0,8.2,5.0,270.0,2.0,SE
2019-07-11,17.0,29.0,21.9,73.0,0.0,9.2,3.0,130.0,2.0,E 
2019-07-12,16.0,29.2,21.5,73.0,0.0,7.3,4.0,260.0,1.0,C 
2019-07-13,17.0,29.6,22.4,69.0,0.0,8.9,4.0,80.0,2.0,SE
2019-07-14,17.0,29.2,21.8,67.0,0.0,9.4,4.0,150.0,2.0,SE
2019-07-15,17.0,27.8,21.4,71.0,0.0,8.6,5.0,290.0,2.0,C 
2019-07-16,17.0,30.0,21.9,60.0,0.0,7.8,6.0,150.0,3.0,SE
2019-07-17,15.0,29.2,20.9,67.0,0.0,9.4,4.0,160.0,2.0,C 
2019-07-18,15.0,29.8,21.5,68.0,0.0,9.2,5.0,150.0,2.0,E 
2019-07-19,16.0,28.0,23.2,74.0,0.0,9.5,3.0,130.0,2.0,E 
2019-07-20,21.0,29.6,23.8,72.0,0.0,1.5,4.0,120.0,3.0,SE
2019-07-21,21.0,30.4,24.5,70.0,0.0,3.3,7.0,150.0,2.0,E 
2019-07-22,19.0,30.4,23.3,67.0,0.0,9.3,3.0,70.0,2.0,C 
2019-07-23,18.0,30.8,22.6,62.0,0.0,7.6,5.0,150.0,2.0,C 
2019-07-24,18.0,30.0,23.7,67.0,0.0,9.4,2.0,280.0,1.0,C 
2019-07-25,18.0,30.8,23.2,65.0,0.0,9.0,5.0,130.0,2.0,E 
2019-07-26,18.0,30.6,22.8,74.0,0.0,9.6,4.0,300.0,2.0,W 
2019-07-27,18.0,28.8,22.9,72.0,0.0,9.5,4.0,300.0,2.0,C 
2019-07-28,19.0,32.2,23.9,67.0,0.0,6.6,3.0,120.0,2.0,SE
2019-07-29,18.0,31.0,22.6,63.0,0.0,8.6,4.0,270.0,2.0,SE
2019-07-30,17.0,30.6,22.4,70.0,0.0,9.5,4.0,80.0,1.0,C 
2019-07-31,17.0,30.2,23.5,59.0,0.0,8.4,5.0,130.0,3.0,SE
2019-08-01,17.0,30.6,22.9,65.0,0.0,9.4,5.0,210.0,2.0,E 
2019-08-02,18.0,30.6,23.7,70.0,0.0,9.2,5.0,300.0,2.0,SE
2019-08-03,17.0,30.0,22.1,70.0,0.0,5.3,5.0,90.0,2.0,SE
2019-08-04,17.0,30.8,22.3,60.0,0.0,6.7,3.0,20.0,2.0,SE
2019-08-05,15.0,29.4,21.3,59.0,0.0,8.3,5.0,260.0,2.0,W 
2019-08-06,16.0,29.8,21.5,61.0,0.0,9.6,5.0,100.0,2.0,E 
2019-08-07,16.0,29.0,22.0,60.0,0.0,9.4,5.0,270.0,2.0,SE
2019-08-08,17.0,30.6,22.3,65.0,0.0,8.7,3.0,110.0,1.0,C 
2019-08-09,17.0,30.4,23.1,67.0,0.0,9.5,3.0,100.0,1.0,C 
2019-08-10,18.0,30.2,23.2,67.0,0.0,8.3,6.0,210.0,2.0,C 
2019-08-11,18.0,30.4,23.1,68.0,0.0,9.7,4.0,240.0,2.0,C 
2019-08-12,18.0,30.2,22.7,70.0,0.0,8.9,4.0,270.0,1.0,W 
2019-08-13,18.0,30.0,23.0,70.0,0.0,8.2,5.0,280.0,2.0,C 
2019-08-14,18.0,30.0,23.1,72.0,0.0,6.3,3.0,10.0,2.0,E 
2019-08-15,19.0,30.0,24.2,68.0,0.0,5.7,5.0,80.0,2.0,E 
2019-08-16,19.0,31.6,23.5,68.0,0.0,5.5,4.0,270.0,2.0,C 
2019-08-17,19.0,31.6,23.8,61.0,0.0,7.9,5.0,120.0,2.0,E 
2019-08-18,17.0,30.4,22.3,62.0,0.0,7.7,5.0,140.0,2.0,C 
2019-08-19,17.0,30.8,22.8,62.0,0.0,8.3,5.0,140.0,2.0,SE
2019-08-20,17.0,30.6,23.2,66.0,0.0,8.0,6.0,100.0,2.0,E 
2019-08-21,18.0,32.4,23.5,68.0,0.0,7.5,6.0,20.0,3.0,E 
2019-08-22,18.0,30.2,23.6,71.0,0.0,8.8,4.0,130.0,1.0,C 
2019-08-23,19.0,32.4,24.1,61.0,0.0,5.5,8.0,120.0,3.0,SE
2019-08-24,17.0,30.6,22.5,68.0,0.0,9.2,5.0,90.0,2.0,E 
2019-08-25,18.0,30.6,23.0,70.0,0.0,8.2,4.0,150.0,2.0,SE
2019-08-26,18.0,29.6,23.4,72.0,0.0,7.8,5.0,160.0,2.0,C 
2019-08-27,20.0,29.2,23.4,77.0,0.0,4.8,4.0,300.0,2.0,E 
2019-08-28,20.0,30.8,24.1,73.0,0.2,4.9,4.0,270.0,2.0,NE
2019-08-29,20.0,31.4,24.2,66.0,0.0,7.1,4.0,290.0,1.0,C 
2019-08-30,19.0,32.8,24.1,58.0,0.0,6.7,5.0,160.0,2.0,SE
2019-08-31,16.0,30.4,22.3,52.0,0.0,8.6,4.0,120.0,2.0,SE
2019-10-01,18.0,33.0,24.6,61.0,0.0,6.5,5.0,120.0,3.0,E 
2019-10-02,18.0,32.4,25.0,60.0,0.0,7.6,8.0,60.0,4.0,E 
2019-10-03,20.0,31.8,24.8,66.0,0.0,7.0,5.0,180.0,3.0,NE
2019-10-04,20.0,33.4,26.4,54.0,0.0,8.5,5.0,360.0,3.0,SE
2019-10-05,20.0,32.6,25.4,42.0,0.0,8.9,7.0,110.0,4.0,E 
2019-10-06,18.0,33.2,24.3,53.0,0.0,8.3,5.0,60.0,3.0,E 
2019-10-07,19.0,31.6,24.3,61.0,0.0,7.7,5.0,20.0,3.0,E 
2019-10-08,20.0,32.0,23.8,70.0,0.0,7.8,5.0,160.0,2.0,E 
2019-10-09,19.0,31.6,23.5,74.0,4.2,4.4,4.0,330.0,2.0,C 
2019-10-10,19.0,30.4,24.0,76.0,6.300000000000001,4.1,3.0,90.0,1.0,W 
2019-10-11,21.0,31.0,25.1,71.0,8.4,4.7,5.0,70.0,2.0,NE
2019-10-12,20.0,31.2,23.5,76.0,0.0,4.9,5.0,130.0,2.0,S 
2019-10-13,19.0,32.8,24.5,63.0,1.0,5.1,4.0,120.0,2.0,SE
2019-10-14,18.0,34.0,24.3,57.0,0.0,6.5,5.0,100.0,2.0,SE
2019-10-15,18.0,31.6,24.6,67.0,0.0,6.4,3.0,140.0,1.0,SE
2019-10-16,20.0,32.0,25.6,64.0,1.0,0.9,5.0,50.0,2.0,E 
2019-10-17,21.0,32.2,25.1,72.0,0.0,3.6,4.0,320.0,2.0,SE
2019-10-18,20.0,31.8,25.3,68.0,0.0,4.6,5.0,240.0,2.0,NW
2019-10-19,21.0,31.0,24.7,68.0,0.0,8.0,4.0,350.0,2.0,E 
2019-10-20,20.0,34.0,26.0,62.0,0.0,6.1,6.0,120.0,4.0,E 
2019-10-21,20.0,33.8,26.9,49.0,0.0,9.4,9.0,120.0,4.0,SE
2019-10-22,21.0,34.4,27.2,51.0,0.0,9.2,5.0,120.0,3.0,SE
2019-10-23,20.0,34.5,26.3,52.0,0.0,9.3,8.0,120.0,3.0,SE
2019-10-24,20.0,35.0,26.5,50.0,0.0,9.0,8.0,170.0,4.0,SE
2019-10-25,20.0,33.0,24.7,62.0,0.0,9.3,3.0,140.0,1.0,SE
2019-10-26,20.0,32.7,25.1,68.0,0.0,6.5,5.0,230.0,2.0,E 
2019-10-27,20.0,29.6,23.0,81.0,21.0,5.0,3.0,260.0,1.0,NW
2019-10-28,19.0,32.8,24.3,67.0,26.0,4.0,3.0,240.0,2.0,E 
2019-10-29,19.0,31.8,23.9,70.0,0.4,7.9,3.0,320.0,1.0,C 
2019-10-30,19.0,31.0,23.5,76.0,18.0,6.5,5.0,260.0,2.0,C 
2019-10-31,20.0,30.7,24.7,71.0,4.2,5.9,3.0,280.0,1.0,C 
2019-11-01,21.0,29.3,23.6,81.0,2.5,5.9,4.0,120.0,1.0,E 
2019-11-02,21.0,28.6,22.6,90.0,61.0,0.9,3.0,270.0,1.0,C 
2019-11-03,20.0,29.2,23.5,80.0,15.5,1.9,3.0,120.0,1.0,C 
2019-11-04,21.0,29.2,23.6,82.0,31.2,4.2,5.0,240.0,2.0,C 
2019-11-05,19.0,31.0,22.8,78.0,3.2,3.2,5.0,240.0,2.0,C 
2019-11-06,19.0,31.6,22.8,78.0,10.8,6.7,5.0,300.0,2.0,W 
2019-11-07,17.0,32.4,23.2,68.0,19.2,7.0,4.0,330.0,2.0,C 
2019-11-08,18.0,31.4,22.9,78.0,2.2,6.8,3.0,290.0,1.0,E 
2019-11-09,20.0,32.2,24.3,72.0,5.6,4.8,9.0,30.0,2.0,E 
2019-11-10,20.0,32.2,24.0,76.0,0.2,7.0,5.0,300.0,2.0,C 
2019-11-11,20.0,30.6,24.3,74.0,14.7,7.9,5.0,320.0,2.0,E 
2019-11-12,20.0,31.4,25.1,70.0,6.3,5.5,5.0,30.0,2.0,C 
2019-11-13,21.0,31.2,25.1,75.0,0.0,5.1,6.0,100.0,2.0,E 
2019-11-14,21.0,29.2,24.7,72.0,3.5,6.8,4.0,140.0,2.0,E 
2019-11-15,21.0,33.2,25.9,60.0,0.0,1.5,5.0,170.0,2.0,E 
2019-11-16,20.0,33.2,26.1,46.0,0.0,7.0,5.0,170.0,3.0,SE
