Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-08-2022,18.0,29.8,22.6,72,0,6.3,3.0,220.0,1.0,S 
02-08-2022,17.8,29.4,23.7,76,0,9.3,2.0,270.0,1.0,C 
03-08-2022,20.6,29.2,-,-,0,6.1,4.0,240.0,1.0,C 
04-08-2022,19.6,31.0,24,78,0,4.8,4.0,120.0,1.0,SE
05-08-2022,18.6,29.2,23.2,73,0,5.3,4.0,20.0,2.0,C 
06-08-2022,19.2,30.2,23.3,74,0,8.5,2.0,130.0,1.0,E 
07-08-2022,18.4,30.4,23.3,74,0,6.5,3.0,100.0,2.0,E 
08-08-2022,17.8,30.6,23.4,71,-,-,3.0,100.0,2.0,E 
09-08-2022,17.8,29.8,22.9,74,0,8.2,4.0,130.0,1.0,C 
10-08-2022,17.6,29.4,22.6,82,0,6.2,2.0,140.0,1.0,C 
11-08-2022,19.0,29.4,23.4,83,13.8,4.6,3.0,290.0,2.0,E 
12-08-2022,20.0,28.4,22.2,89,0.8,5.5,2.0,80.0,1.0,C 
13-08-2022,19.4,28.2,22.3,88,3.7,4.1,2.0,80.0,1.0,C 
14-08-2022,18.8,30.8,23.5,80,6.4,3.8,4.0,110.0,2.0,E 
15-08-2022,19.0,29.0,22.3,83,0.5,6.6,3.0,260.0,1.0,C 
16-08-2022,18.8,29.8,23.3,78,1.4,3.6,2.0,260.0,1.0,C 
17-08-2022,18.8,30.6,24.1,74,0,6.5,3.0,150.0,2.0,E 
18-08-2022,19.8,29.4,24,67,0,8.5,5.0,80.0,2.0,E 
19-08-2022,19.6,28.8,23.5,76,0,5.8,4.0,80.0,2.0,E 
20-08-2022,20.2,30.0,24.2,79,-,4.4,4.0,110.0,1.0,C 
21-08-2022,20.2,28.6,23.6,78,0,6.2,2.0,100.0,1.0,C 
22-08-2022,20.0,28.8,23.9,80,0,4.8,3.0,70.0,1.0,C 
23-08-2022,19.0,30.8,23.8,74,0,5.1,3.0,70.0,1.0,E 
24-08-2022,19.5,29.8,23.6,74,-,7.3,3.0,50.0,1.0,C 
25-08-2022,19.2,30.4,23.6,68,-,6.7,3.0,30.0,2.0,E 
26-08-2022,18.4,28.2,22.1,80,0,7.2,3.0,220.0,1.0,C 
27-08-2022,18.2,29.8,23.3,79,1.8,4.2,2.0,80.0,1.0,E 
28-08-2022,19.6,29.0,23.3,76,1,5.8,2.0,100.0,1.0,E 
29-08-2022,19.8,29.0,23.3,76,8888,6.1,3.0,100.0,1.0,E 
30-08-2022,19.2,30.2,23.4,73,0,4.9,2.0,50.0,1.0,NE
31-08-2022,19.0,29.2,22.9,77,0.5,6.6,3.0,100.0,1.0,C 
