Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-12-2022,20.8,29.9,24.4,78.0,0,4.6,4.0,240.0,1.0,C 
02-12-2022,21.2,27.0,23.0,88.0,15,5.0,3.0,240.0,0.0,C 
03-12-2022,19.4,28.6,23.0,80.0,11.2,0.6,3.0,210.0,1.0,C 
04-12-2022,20,28.4,22.1,92.0,2.1,3.7,1.0,10.0,0.0,C 
05-12-2022,19.8,27.6,22.6,88.0,21.4,3.5,3.0,230.0,0.0,C 
06-12-2022,20,27.6,22.6,90.0,0.8,4.1,2.0,250.0,0.0,C 
07-12-2022,20.3,26.0,22.4,91.0,37.7,3.5,2.0,230.0,0.0,C 
08-12-2022,19.8,29.2,23.2,86.0,27.7,0.9,3.0,300.0,1.0,C 
09-12-2022,19.4,29.0,23.4,82.0,14.3,3.0,3.0,220.0,1.0,SW
10-12-2022,21,29.2,24.6,74.0,5,3.7,2.0,290.0,0.0,C 
11-12-2022,20,30.2,23.4,81.0,-,4.2,2.0,40.0,1.0,C 
12-12-2022,19.6,29.0,23.0,88.0,15.4,4.4,4.0,120.0,1.0,C 
13-12-2022,20,28.2,23.2,84.0,48.2,3.2,3.0,210.0,1.0,C 
14-12-2022,20.4,29.8,23.6,82.0,0,4.2,1.0,270.0,0.0,C 
15-12-2022,20.8,29.8,23.6,83.0,0.5,4.7,4.0,230.0,1.0,C 
16-12-2022,20.2,30.2,23.3,83.0,7.6,5.2,2.0,230.0,1.0,C 
17-12-2022,20,31.4,24.0,82.0,16,5.5,4.0,210.0,1.0,C 
18-12-2022,20.6,31.2,24.3,82.0,8888,6.2,3.0,240.0,1.0,C 
19-12-2022,21.8,30.4,24.7,75.0,0.6,6.7,3.0,260.0,1.0,W 
20-12-2022,21.4,30.6,24.9,80.0,0.4,7.0,5.0,250.0,1.0,W 
21-12-2022,21.2,30.4,25.0,76.0,0.7,6.7,4.0,240.0,2.0,W 
22-12-2022,-,28.6,24.3,74.0,0.3,6.7,4.0,280.0,2.0,SW
23-12-2022,21,26.4,23.7,76.0,1.9,2.7,5.0,210.0,3.0,W 
24-12-2022,21.2,28.4,23.9,77.0,0,1.8,4.0,230.0,2.0,SW
25-12-2022,20.6,27.2,22.7,82.0,4.2,4.4,3.0,230.0,1.0,SW
26-12-2022,20.6,26.2,22.3,84.0,2.6,0.2,3.0,260.0,1.0,C 
27-12-2022,19.4,25.6,21.6,83.0,20,0.0,4.0,250.0,2.0,SW
28-12-2022,19.8,25.6,21.9,81.0,0.2,0.0,5.0,230.0,2.0,SW
29-12-2022,19.6,25.4,22.1,84.0,5.2,0.5,5.0,250.0,2.0,W 
30-12-2022,19.8,25.4,22.0,85.0,16.8,0.1,3.0,240.0,2.0,SW
31-12-2022,19.6,25.2,22.1,84.0,1.9,0.0,6.0,240.0,2.0,W 
