Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-10-2022,19.8,29.2,24.2,77.0,4.7,1.8,2.0,110.0,1.0,E 
02-10-2022,20.0,28.0,21.7,90.0,0.0,3.6,2.0,260.0,1.0,C 
03-10-2022,19.9,30.0,23.7,81.0,14.2,1.8,4.0,260.0,1.0,C 
04-10-2022,19.8,29.0,22.2,92.0,15.2,5.8,8.0,100.0,2.0,C 
05-10-2022,19.9,27.4,23.3,85.0,71.0,3.9,2.0,200.0,1.0,C 
06-10-2022,19.8,28.0,22.3,86.0,27.7,2.7,3.0,100.0,1.0,C 
07-10-2022,20.8,26.6,22.4,93.0,12.0,3.5,2.0,280.0,0.0,C 
08-10-2022,19.6,28.0,23.0,82.0,24.4,1.5,3.0,280.0,1.0,C 
09-10-2022,19.6,29.4,23.6,83.0,7.8,2.0,3.0,270.0,1.0,C 
10-10-2022,20.2,28.6,23.6,79.0,8.0,3.4,2.0,230.0,1.0,C 
11-10-2022,20.8,28.6,22.9,84.0,0.0,0.5,2.0,120.0,1.0,C 
12-10-2022,19.0,29.2,22.6,85.0,2.3,1.1,3.0,130.0,1.0,C 
13-10-2022,18.4,29.2,22.4,87.0,3.2,5.2,2.0,60.0,1.0,C 
14-10-2022,19.2,29.4,23.3,82.0,17.3,2.4,2.0,260.0,0.0,C 
15-10-2022,21.4,28.4,23.4,86.0,7.5,6.2,3.0,220.0,1.0,C 
16-10-2022,20.0,28.4,23.9,82.0,37.8,3.3,2.0,70.0,1.0,C 
17-10-2022,20.2,29.2,24.1,77.0,0.0,0.0,3.0,250.0,1.0,C 
18-10-2022,20.6,30.2,23.6,83.0,0.0,0.0,3.0,220.0,1.0,C 
19-10-2022,20.7,27.4,23.2,86.0,1.7,1.9,2.0,220.0,0.0,C 
20-10-2022,20.3,27.0,22.0,94.0,35.3,0.0,3.0,280.0,0.0,C 
21-10-2022,19.7,27.4,21.8,93.0,18.6,0.0,2.0,210.0,1.0,C 
22-10-2022,20.4,28.8,23.1,90.0,17.0,0.0,2.0,230.0,0.0,C 
23-10-2022,20.6,28.4,23.0,90.0,35.3,4.4,3.0,250.0,0.0,C 
24-10-2022,19.7,28.2,22.9,81.0,0.9,4.1,4.0,200.0,2.0,W 
25-10-2022,20.4,29.0,24.0,74.0,0.0,0.0,4.0,210.0,2.0,SW
26-10-2022,20.0,27.4,23.8,76.0,4.8,6.4,2.0,250.0,1.0,C 
27-10-2022,19.8,29.2,23.4,76.0,8888.0,0.6,3.0,250.0,1.0,W 
28-10-2022,18.6,29.4,23.4,72.0,0.0,6.9,3.0,200.0,2.0,S 
29-10-2022,19.2,30.2,24.3,72.0,0.0,0.0,3.0,270.0,2.0,W 
30-10-2022,20.0,30.6,24.5,71.0,0.0,8.7,5.0,220.0,2.0,W 
31-10-2022,21.0,29.8,24.4,74.0,0.0,9.1,2.0,90.0,1.0,C 
