Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-10-2019,18.0,33.0,24.6,61.0,0.0,6.5,5.0,120.0,3.0,E 
02-10-2019,18.0,32.4,25.0,60.0,0.0,7.6,8.0,60.0,4.0,E 
03-10-2019,20.0,31.8,24.8,66.0,0.0,7.0,5.0,180.0,3.0,NE
04-10-2019,20.0,33.4,26.4,54.0,0.0,8.5,5.0,360.0,3.0,SE
05-10-2019,20.0,32.6,25.4,42.0,0.0,8.9,7.0,110.0,4.0,E 
06-10-2019,18.0,33.2,24.3,53.0,0.0,8.3,5.0,60.0,3.0,E 
07-10-2019,19.0,31.6,24.3,61.0,0.0,7.7,5.0,20.0,3.0,E 
08-10-2019,20.0,32.0,23.8,70.0,0.0,7.8,5.0,160.0,2.0,E 
09-10-2019,19.0,31.6,23.5,74.0,4.2,4.4,4.0,330.0,2.0,C 
10-10-2019,19.0,30.4,24.0,76.0,8888.0,4.1,3.0,90.0,1.0,W 
11-10-2019,21.0,31.0,25.1,71.0,8.4,4.7,5.0,70.0,2.0,NE
12-10-2019,20.0,31.2,23.5,76.0,0.0,4.9,5.0,130.0,2.0,S 
13-10-2019,19.0,32.8,24.5,63.0,1.0,5.1,4.0,120.0,2.0,SE
14-10-2019,18.0,34.0,24.3,57.0,0.0,6.5,5.0,100.0,2.0,SE
15-10-2019,18.0,31.6,24.6,67.0,0.0,6.4,3.0,140.0,1.0,SE
16-10-2019,20.0,32.0,25.6,64.0,1.0,0.9,5.0,50.0,2.0,E 
17-10-2019,21.0,32.2,25.1,72.0,0.0,3.6,4.0,320.0,2.0,SE
18-10-2019,20.0,31.8,25.3,68.0,8888.0,4.6,5.0,240.0,2.0,NW
19-10-2019,21.0,31.0,24.7,68.0,0.0,8.0,4.0,350.0,2.0,E 
20-10-2019,20.0,34.0,26.0,62.0,0.0,6.1,6.0,120.0,4.0,E 
21-10-2019,20.0,33.8,26.9,49.0,0.0,9.4,9.0,120.0,4.0,SE
22-10-2019,21.0,34.4,27.2,51.0,0.0,9.2,5.0,120.0,3.0,SE
23-10-2019,20.0,34.5,26.3,52.0,0.0,9.3,8.0,120.0,3.0,SE
24-10-2019,20.0,35.0,26.5,50.0,0.0,9.0,8.0,170.0,4.0,SE
25-10-2019,20.0,33.0,24.7,62.0,0.0,9.3,3.0,140.0,1.0,SE
26-10-2019,20.0,32.7,25.1,68.0,0.0,6.5,5.0,230.0,2.0,E 
27-10-2019,20.0,29.6,23.0,81.0,21.0,5.0,3.0,260.0,1.0,NW
28-10-2019,19.0,32.8,24.3,67.0,26.0,4.0,3.0,240.0,2.0,E 
29-10-2019,19.0,31.8,23.9,70.0,0.4,7.9,3.0,320.0,1.0,C 
30-10-2019,19.0,31.0,23.5,76.0,18.0,6.5,5.0,260.0,2.0,C 
31-10-2019,20.0,30.7,24.7,71.0,4.2,5.9,3.0,280.0,1.0,C 
