Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-06-2019,19.0,30.0,22.8,78.0,0.0,8.2,7.0,120.0,2.0,C 
02-06-2019,19.0,29.8,23.5,78.0,5.1,7.3,3.0,140.0,2.0,C 
03-06-2019,19.0,28.0,22.9,78.0,0.2,8.3,3.0,40.0,1.0,C 
04-06-2019,19.0,29.2,23.3,76.0,0.0,1.6,4.0,280.0,2.0,C 
05-06-2019,18.0,31.2,24.1,75.0,0.0,6.2,5.0,300.0,2.0,C 
06-06-2019,20.0,30.4,25.1,73.0,0.0,3.5,3.0,330.0,1.0,W 
07-06-2019,22.0,29.4,25.1,73.0,0.0,8.6,5.0,310.0,1.0,C 
08-06-2019,21.0,29.2,23.2,80.0,0.0,6.1,5.0,250.0,1.0,C 
09-06-2019,18.0,30.8,23.3,68.0,11.0,5.8,4.0,150.0,1.0,C 
10-06-2019,17.0,30.0,22.8,71.0,0.0,9.0,5.0,300.0,2.0,C 
11-06-2019,18.0,31.4,24.8,71.0,0.0,6.5,5.0,270.0,2.0,E 
12-06-2019,20.0,30.6,24.1,70.0,0.0,6.7,4.0,150.0,2.0,SE
13-06-2019,20.0,31.0,24.5,74.0,0.0,7.2,5.0,140.0,2.0,SE
14-06-2019,20.0,29.4,23.6,74.0,0.0,7.8,4.0,60.0,2.0,SE
15-06-2019,20.0,29.6,24.2,74.0,0.0,5.0,6.0,160.0,3.0,SE
16-06-2019,20.0,30.4,24.0,73.0,0.0,7.9,5.0,310.0,2.0,NW
17-06-2019,19.0,30.4,23.2,70.0,10.2,7.1,4.0,280.0,2.0,E 
18-06-2019,17.0,30.2,22.5,74.0,0.0,9.4,5.0,130.0,2.0,W 
19-06-2019,17.0,29.6,22.7,68.0,0.0,9.1,3.0,270.0,1.0,C 
20-06-2019,17.0,31.2,22.9,68.0,0.0,8.5,4.0,320.0,1.0,C 
21-06-2019,17.0,29.4,22.1,70.0,0.0,9.1,3.0,150.0,1.0,C 
22-06-2019,17.0,29.8,22.6,67.0,0.0,9.2,5.0,270.0,2.0,C 
23-06-2019,18.0,29.8,22.6,74.0,0.0,7.9,4.0,270.0,2.0,C 
24-06-2019,19.0,28.6,22.8,73.0,0.0,6.6,5.0,280.0,1.0,C 
25-06-2019,17.0,30.8,22.5,67.0,0.0,6.8,5.0,70.0,2.0,E 
26-06-2019,17.0,29.0,22.1,73.0,0.0,9.0,3.0,200.0,1.0,S 
27-06-2019,17.0,29.0,22.8,73.0,0.0,5.5,4.0,300.0,1.0,C 
28-06-2019,19.0,30.2,23.4,72.0,0.0,5.7,3.0,140.0,2.0,SE
29-06-2019,18.0,31.2,23.0,63.0,0.0,8.1,5.0,110.0,2.0,SE
30-06-2019,18.0,29.8,23.1,68.0,0.0,9.3,5.0,280.0,2.0,W 
