Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-11-2024,21.0,30.4,23.8,86.0,31.5,5.7,2.0,150.0,0.0,C
02-11-2024,20.4,30.5,23.9,85.0,11.5,2.2,2.0,146.0,0.0,C
03-11-2024,21.0,29.4,23.7,88.0,3.9,3.8,3.0,40.0,0.0,C
04-11-2024,20.8,29.0,23.5,89.0,8888.0,4.3,3.0,40.0,0.0,C
05-11-2024,20.8,31.2,24.2,86.0,8.7,1.5,3.0,50.0,1.0,C
06-11-2024,20.4,29.4,24.3,83.0,5.9,4.9,4.0,44.0,0.0,C
07-11-2024,20.6,32.2,24.4,77.0,0.0,3.5,2.0,70.0,0.0,C
08-11-2024,20.8,30.6,24.6,86.0,28.4,4.6,3.0,30.0,0.0,C
09-11-2024,21.2,32.0,24.0,87.0,0.2,4.3,2.0,40.0,0.0,C
10-11-2024,21.4,30.2,24.0,89.0,8888.0,4.0,4.0,39.0,0.0,C
11-11-2024,21.2,29.8,22.8,96.0,28.3,2.3,2.0,40.0,0.0,C
12-11-2024,20.0,29.2,22.3,94.0,43.4,2.3,3.0,120.0,1.0,C
13-11-2024,20.0,30.6,24.1,87.0,29.5,3.0,1.0,250.0,0.0,C
14-11-2024,19.6,31.4,25.1,75.0,0.0,5.0,3.0,122.0,0.0,C
15-11-2024,20.1,30.8,24.5,81.0,0.0,3.3,2.0,270.0,0.0,C
16-11-2024,21.8,30.8,24.5,85.0,10.2,3.3,2.0,300.0,0.0,C
17-11-2024,21.0,30.0,23.5,91.0,6.2,0.9,2.0,240.0,0.0,C
18-11-2024,20.6,29.4,23.2,94.0,27.7,3.5,3.0,264.0,0.0,C
19-11-2024,20.6,31.0,23.1,92.0,39.3,3.9,2.0,120.0,0.0,C
20-11-2024,20.6,29.2,23.5,92.0,27.0,4.4,4.0,260.0,0.0,C
21-11-2024,21.0,29.6,23.6,93.0,38.6,4.0,2.0,50.0,0.0,C
22-11-2024,20.2,30.4,23.4,90.0,5.6,3.3,4.0,306.0,0.0,C
23-11-2024,20.4,30.4,24.3,89.0,41.2,4.0,3.0,320.0,0.0,C
24-11-2024,21.0,30.2,23.0,94.0,24.8,4.6,3.0,250.0,0.0,C
25-11-2024,20.4,30.6,24.1,88.0,10.7,2.4,1.0,310.0,0.0,C
26-11-2024,20.6,31.9,24.4,92.0,3.7,2.9,2.0,263.0,0.0,C
27-11-2024,21.8,30.0,23.3,94.0,7.2,3.1,2.0,260.0,0.0,C
28-11-2024,20.9,30.0,24.1,89.0,31.1,1.7,4.0,250.0,1.0,C
29-11-2024,21.4,31.8,25.0,84.0,13.0,2.6,2.0,240.0,1.0,C
30-11-2024,21.2,32.8,25.2,82.0,0.0,4.7,3.0,285.0,0.0,C
