Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-07-2024,20.6,29.2,24.7,76,8888,6.1,2.0,284.0,0.0,C 
02-07-2024,20.2,27.8,24.1,80,-,6.6,2.0,100.0,0.0,C 
03-07-2024,20.6,31.0,25.7,69,1,3.7,5.0,80.0,1.0,C 
04-07-2024,21,26.6,23,82,0,8.1,3.0,100.0,0.0,C 
05-07-2024,20.6,27.6,23.9,79,1.6,0.2,3.0,116.0,0.0,C 
06-07-2024,20.8,27.6,22.3,87,5.7,1.2,4.0,20.0,0.0,C 
07-07-2024,20.3,28.8,24,83,8.7,1.7,2.0,130.0,0.0,C 
08-07-2024,-,29.2,-,-,-,-,4.0,230.0,1.0,C
09-07-2024,20,30.0,24.9,77,0,6.6,3.0,227.0,0.0,C
10-07-2024,19.8,29.6,24.5,74,8888,6.2,3.0,260.0,0.0,C
11-07-2024,19.6,31.5,25,65,0,7.2,3.0,70.0,1.0,C
12-07-2024,18,30.2,22.9,69,0,8,3.0,150.0,1.0,C
13-07-2024,17.2,30.2,22.6,66,0,8,2.0,80.0,0.0,C
14-07-2024,16.6,30.3,22.1,64,0,8,3.0,70.0,1.0,C
15-07-2024,16.2,29.2,22.1,68,0,7.4,3.0,80.0,1.0,C
16-07-2024,17,29.4,22.7,77,0,7.2,2.0,50.0,1.0,C
17-07-2024,18.9,30.3,23.2,77,0,8,2.0,226.0,0.0,C
18-07-2024,18.8,29.4,23.8,76,0,6.6,3.0,280.0,0.0,C
19-07-2024,19.8,30.0,24.1,73,0,5.5,4.0,150.0,1.0,C
20-07-2024,18,30.7,23.3,68,0,3.4,3.0,280.0,1.0,C
21-07-2024,17.6,31.6,23.8,66,0,8,3.0,240.0,1.0,C
22-07-2024,18.4,32.8,24.2,69,0,8,4.0,254.0,1.0,C
23-07-2024,19.4,30.4,24,70,0,8,3.0,270.0,1.0,C
24-07-2024,21.6,30.4,25.2,67,0,8,2.0,80.0,0.0,C
25-07-2024,20,28.4,23.2,76,0,6.2,4.0,270.0,0.0,C
26-07-2024,18.8,30.8,24.3,71,0,4.9,2.0,140.0,0.0,C
27-07-2024,18.5,31.1,24.2,69,0,7.5,3.0,130.0,0.0,C
28-07-2024,18.6,30.6,24.3,72,0,7.6,3.0,100.0,1.0,C
29-07-2024,19,30.3,23.7,72,0,7.8,2.0,76.0,1.0,C
30-07-2024,18.6,30.8,24.3,69,0,7.5,2.0,230.0,0.0,C
31-07-2024,17.9,31.1,24.4,69,0,7.5,2.0,260.0,0.0,C
